id_a,id_b,friendship,proximity,sms,calls
59,83,not_friend,not_close,not_texted,not_called
1,9,not_friend,not_close,not_texted,not_called
37,57,not_friend,not_close,not_texted,not_called
63,74,not_friend,not_close,not_texted,not_called
40,68,friend,not_close,not_texted,called
10,14,friend,not_close,not_texted,not_called
66,69,friend,not_close,not_texted,not_called
62,78,friend,not_close,not_texted,not_called
12,66,not_friend,not_close,not_texted,not_called
54,57,not_friend,not_close,not_texted,not_called
29,58,not_friend,close,not_texted,not_called
12,58,not_friend,close,not_texted,not_called
4,60,not_friend,close,not_texted,not_called
4,77,not_friend,not_close,not_texted,not_called
28,42,friend,not_close,not_texted,not_called
20,27,not_friend,close,not_texted,not_called
10,68,friend,not_close,not_texted,not_called
44,58,not_friend,close,not_texted,not_called
24,68,not_friend,not_close,not_texted,not_called
15,79,not_friend,close,not_texted,not_called
4,28,friend,close,not_texted,not_called
43,51,not_friend,close,not_texted,called
54,58,not_friend,not_close,not_texted,not_called
52,63,friend,not_close,not_texted,not_called
13,25,not_friend,not_close,not_texted,not_called
10,78,friend,not_close,not_texted,not_called
47,68,friend,close,not_texted,called
29,69,not_friend,close,not_texted,not_called
12,24,not_friend,not_close,not_texted,not_called
50,57,not_friend,not_close,not_texted,not_called
12,71,not_friend,close,not_texted,not_called
4,51,not_friend,close,not_texted,not_called
35,43,not_friend,close,not_texted,not_called
25,27,not_friend,not_close,not_texted,not_called
20,29,friend,close,not_texted,not_called
51,67,friend,close,texted,called
10,52,friend,not_close,not_texted,not_called
3,71,not_friend,not_close,not_texted,not_called
62,80,friend,not_close,not_texted,called
56,62,not_friend,close,not_texted,not_called
13,20,not_friend,not_close,not_texted,not_called
3,24,not_friend,not_close,not_texted,not_called
20,50,not_friend,not_close,not_texted,not_called
52,74,not_friend,not_close,not_texted,not_called
12,39,not_friend,not_close,not_texted,not_called
37,68,not_friend,not_close,not_texted,not_called
28,33,friend,not_close,not_texted,not_called
51,79,friend,not_close,not_texted,not_called
20,61,not_friend,close,not_texted,not_called
3,66,not_friend,not_close,not_texted,not_called
46,54,friend,not_close,not_texted,not_called
4,19,not_friend,close,not_texted,not_called
29,45,not_friend,close,not_texted,not_called
15,46,not_friend,close,not_texted,not_called
52,58,friend,close,not_texted,called
43,60,not_friend,not_close,not_texted,not_called
3,39,not_friend,not_close,not_texted,not_called
26,30,friend,not_close,not_texted,called
